ReturnID,OrderID,ProductID,ReturnDate,ReturnQty,ReturnReason,RefundAmount
1574,42448,343,2024-05-16,1,Defective,5858.98
1575,42486,370,2024-01-31,1,Late Delivery,3732.51
1576,42563,204,2025-12-14,2,Defective,5514.57
1577,42587,97,2023-03-29,1,Wrong Item,6235.85
1578,42623,355,2025-03-05,2,Late Delivery,4511.93
1579,42685,414,2024-09-28,2,Size Issue,11858.11
1580,42697,133,2026-07-25,2,Damaged,9020.81
1581,42702,489,2023-03-07,2,Defective,10216.68
1582,42710,4,2024-05-16,2,Damaged,6342.18
1583,42712,155,2023-10-17,2,Wrong Item,6562.16
1584,42747,271,2026-02-04,2,Late Delivery,695.27
1585,42777,409,2024-08-03,1,Size Issue,10771.92
1586,42795,168,2024-08-15,1,Late Delivery,9621.81
1587,42805,283,2023-10-12,1,Size Issue,7892.94
1588,42845,189,2026-05-15,2,Defective,8572.16
1589,42878,42,2023-04-12,2,Damaged,2698.26
1590,42902,266,2023-03-09,1,Defective,4422.65
1591,42907,153,2026-02-16,1,Defective,3366.79
1592,42925,147,2023-12-16,1,Damaged,3031.38
1593,42984,218,2024-06-24,1,Customer Changed Mind,6943.68
1594,43068,54,2023-02-23,2,Customer Changed Mind,1424.07
1595,43087,100,2025-05-18,2,Size Issue,3034.86
1596,43113,434,2023-01-25,1,Size Issue,9652.76
1597,43139,444,2024-09-29,2,Late Delivery,6978.59
1598,43140,306,2024-03-30,1,Damaged,11622.26
1599,43199,189,2024-04-06,2,Customer Changed Mind,10468.92
1600,43225,252,2024-01-14,2,Late Delivery,5611.08
1601,43276,323,2025-11-10,2,Defective,4853.0
1602,43326,351,2026-08-04,1,Late Delivery,706.42
1603,43337,197,2025-07-01,1,Late Delivery,3620.41
1604,43346,72,2026-07-24,2,Damaged,9228.16
1605,43370,333,2026-02-14,2,Late Delivery,1401.47
1606,43391,464,2024-06-21,1,Size Issue,2812.14
1607,43421,322,2023-10-07,2,Wrong Item,1468.64
1608,43444,335,2024-07-31,1,Size Issue,942.52
1609,43469,495,2024-11-13,1,Customer Changed Mind,2041.17
1610,43515,391,2024-10-15,2,Damaged,8137.19
1611,43516,58,2026-04-27,1,Defective,7140.26
1612,43538,499,2025-05-16,2,Customer Changed Mind,5110.58
1613,43567,278,2023-03-10,1,Wrong Item,8941.32
1614,43589,167,2024-11-17,1,Damaged,10561.69
1615,43598,289,2025-10-07,2,Defective,5434.22
1616,43621,437,2024-02-21,2,Customer Changed Mind,4990.14
1617,43691,356,2025-09-16,1,Damaged,9189.19
1618,43755,311,2024-08-07,2,Damaged,1377.61
1619,43765,428,2023-07-23,2,Defective,5687.68
1620,43768,257,2025-03-05,2,Late Delivery,1655.2
1621,43776,11,2024-05-11,1,Damaged,3043.9
1622,43877,485,2025-11-03,2,Wrong Item,5562.58
1623,43916,61,2025-03-24,1,Customer Changed Mind,3726.1
1624,43941,292,2024-04-17,1,Size Issue,4860.49
1625,44036,48,2024-10-29,2,Size Issue,611.93
1626,44052,376,2023-03-16,2,Size Issue,8839.52
1627,44148,271,2023-11-14,2,Late Delivery,9436.98
1628,44180,248,2023-10-11,2,Customer Changed Mind,2815.71
1629,44196,29,2026-03-12,2,Damaged,3347.83
1630,44202,43,2024-08-28,2,Size Issue,1421.91
1631,44245,235,2025-05-24,2,Late Delivery,8259.39
1632,44262,462,2025-04-12,1,Late Delivery,3061.49
1633,44276,249,2023-08-01,1,Defective,10228.21
1634,44279,171,2025-05-05,2,Wrong Item,5635.05
1635,44288,417,2025-07-12,2,Wrong Item,536.59
1636,44336,47,2026-07-02,1,Late Delivery,2450.77
1637,44349,96,2025-11-27,2,Late Delivery,9920.42
1638,44382,461,2025-04-08,1,Late Delivery,5163.35
1639,44412,329,2025-10-30,1,Damaged,6673.28
1640,44430,414,2023-08-26,2,Defective,5400.77
1641,44488,46,2025-04-12,1,Late Delivery,8326.88
1642,44489,385,2026-08-02,2,Damaged,1594.31
1643,44490,69,2023-06-25,1,Defective,6690.45
1644,44502,463,2023-03-20,2,Wrong Item,10641.86
1645,44522,99,2024-02-09,2,Defective,4117.9
1646,44648,288,2023-10-03,2,Size Issue,8191.93
1647,44660,321,2026-05-29,2,Size Issue,4710.63
1648,44662,102,2024-05-19,2,Wrong Item,4801.31
1649,44693,252,2023-03-11,2,Wrong Item,737.46
1650,44699,15,2024-11-24,2,Late Delivery,7147.9
1651,44728,62,2025-08-21,2,Size Issue,3879.64
1652,44780,337,2023-02-11,1,Customer Changed Mind,3921.0
1653,44792,206,2023-03-29,1,Damaged,7048.22
1654,44796,104,2026-05-13,2,Customer Changed Mind,9707.38
1655,44829,311,2023-07-22,2,Customer Changed Mind,3410.7
1656,44934,8,2024-09-23,2,Wrong Item,2357.87
1657,44941,408,2024-06-22,1,Wrong Item,11765.41
1658,44956,157,2025-09-12,2,Defective,838.35
1659,45023,40,2024-05-31,1,Customer Changed Mind,5473.0
1660,45030,252,2023-02-27,1,Defective,6258.86
1661,45082,231,2024-04-23,1,Late Delivery,4229.17
1662,45101,239,2025-04-17,2,Wrong Item,5082.16
1663,45110,70,2025-07-13,1,Wrong Item,3792.11
1664,45111,169,2023-02-09,1,Late Delivery,8038.23
1665,45156,236,2024-04-26,1,Wrong Item,6940.04
1666,45158,441,2025-10-17,2,Late Delivery,11457.92
1667,45162,168,2023-08-22,2,Size Issue,6261.41
1668,45176,108,2023-05-16,1,Damaged,4003.11
1669,45211,421,2024-06-29,2,Defective,4453.57
1670,45228,247,2024-04-01,2,Damaged,4399.64
1671,45238,455,2025-10-21,1,Damaged,3765.68
1672,45253,11,2023-12-25,2,Size Issue,5623.93
1673,45286,363,2025-07-23,1,Customer Changed Mind,933.75
1674,45294,363,2025-09-04,1,Defective,4901.37
1675,45348,130,2023-04-25,1,Defective,11919.15
1676,45381,433,2026-02-13,1,Late Delivery,11043.43
1677,45427,99,2025-04-14,1,Defective,1145.97
1678,45441,60,2026-06-04,1,Customer Changed Mind,6470.52
1679,45449,128,2023-11-25,1,Customer Changed Mind,1405.23
1680,45476,449,2024-08-16,1,Late Delivery,5704.47
1681,45483,310,2023-04-10,1,Size Issue,1233.13
1682,45705,379,2026-03-24,1,Wrong Item,2891.55
1683,45718,433,2024-03-24,2,Late Delivery,5306.54
1684,45734,405,2026-05-07,1,Size Issue,10201.38
1685,45744,12,2024-12-13,1,Wrong Item,4954.46
1686,45766,426,2026-04-28,1,Wrong Item,10288.73
1687,45784,41,2024-10-24,2,Size Issue,11304.54
1688,45798,153,2026-08-25,2,Late Delivery,5883.55
1689,45801,474,2025-12-15,2,Late Delivery,11700.12
1690,45815,385,2024-06-22,1,Customer Changed Mind,8117.65
1691,45819,146,2024-09-03,2,Defective,3810.25
1692,45821,382,2025-09-01,1,Size Issue,11547.11
1693,45864,42,2023-05-03,2,Defective,1309.77
1694,45893,1,2024-09-23,1,Size Issue,11906.08
1695,45949,293,2025-08-18,1,Wrong Item,4888.39
1696,45967,253,2023-08-20,2,Late Delivery,5831.02
1697,45977,252,2024-10-29,1,Damaged,3962.73
1698,45989,281,2024-03-15,2,Customer Changed Mind,5028.87
1699,46057,205,2024-10-30,2,Size Issue,10541.72
1700,46111,133,2024-02-17,1,Customer Changed Mind,5891.69
1701,46225,263,2023-10-03,2,Defective,6309.81
1702,46323,154,2023-07-25,1,Customer Changed Mind,828.47
1703,46369,76,2025-12-04,2,Late Delivery,774.78
1704,46378,80,2023-04-15,1,Size Issue,2108.22
1705,46413,388,2023-10-13,1,Wrong Item,7733.68
1706,46418,60,2023-10-20,2,Damaged,2062.2
1707,46435,140,2024-03-19,2,Defective,11289.55
1708,46496,390,2024-03-21,1,Damaged,4175.56
1709,46539,60,2026-02-01,2,Wrong Item,1874.07
1710,46541,276,2024-08-03,2,Wrong Item,11068.34
1711,46623,342,2025-04-21,2,Wrong Item,4549.23
1712,46631,354,2024-06-05,2,Size Issue,6495.59
1713,46644,6,2024-08-07,2,Defective,1276.48
1714,46648,282,2023-12-31,1,Damaged,10322.28
1715,46651,79,2026-04-17,2,Late Delivery,9646.73
1716,46677,74,2023-11-22,2,Wrong Item,636.03
1717,46719,376,2025-01-08,2,Late Delivery,4471.41
1718,46721,32,2026-08-28,2,Wrong Item,6679.79
1719,46758,223,2026-06-24,1,Late Delivery,9980.17
1720,46759,74,2023-04-14,2,Customer Changed Mind,2986.75
1721,46777,103,2024-04-03,2,Wrong Item,6758.94
1722,46794,320,2023-02-27,1,Wrong Item,3930.44
1723,46847,283,2025-06-01,1,Customer Changed Mind,5557.59
1724,46901,335,2026-02-12,2,Late Delivery,4298.54
1725,46903,59,2023-01-12,1,Late Delivery,4660.71
1726,46922,80,2026-09-09,2,Defective,4921.79
1727,46931,210,2024-04-08,2,Wrong Item,3758.3
1728,47027,230,2026-04-03,1,Damaged,10746.45
1729,47035,279,2023-04-18,1,Customer Changed Mind,9100.09
1730,47043,134,2024-08-25,1,Damaged,8330.75
1731,47079,450,2024-02-17,1,Customer Changed Mind,10400.77
1732,47240,13,2025-08-03,1,Size Issue,9364.52
1733,47241,76,2023-10-21,2,Size Issue,10903.2
1734,47279,48,2025-06-04,1,Size Issue,982.48
1735,47312,250,2024-10-05,1,Damaged,10090.61
1736,47334,437,2025-07-26,1,Wrong Item,8210.57
1737,47363,141,2023-12-31,1,Customer Changed Mind,10549.11
1738,47384,412,2024-10-12,1,Size Issue,7546.91
1739,47415,281,2026-08-06,1,Damaged,5667.44
1740,47418,47,2026-07-14,1,Defective,11384.73
1741,47455,416,2026-01-26,2,Late Delivery,4208.36
1742,47463,135,2024-03-31,1,Customer Changed Mind,2643.75
1743,47476,261,2023-08-01,2,Wrong Item,9876.92
1744,47509,88,2025-04-25,1,Wrong Item,5656.38
1745,47539,113,2026-01-09,2,Late Delivery,918.58
1746,47541,183,2024-12-21,1,Wrong Item,5666.01
1747,47545,332,2024-04-01,1,Wrong Item,11802.48
1748,47608,92,2024-10-14,2,Damaged,6770.88
1749,47650,242,2023-12-25,2,Wrong Item,5435.41
1750,47672,258,2026-07-31,2,Size Issue,1164.11
1751,47702,373,2026-08-17,1,Late Delivery,3037.05
1752,47735,343,2023-12-11,2,Wrong Item,1304.33
1753,47770,423,2026-07-08,2,Wrong Item,7523.43
1754,47825,334,2024-09-04,2,Size Issue,8842.43
1755,47834,90,2026-07-13,2,Customer Changed Mind,7277.86
1756,47853,296,2024-05-20,1,Size Issue,11986.63
1757,47947,335,2026-07-24,2,Wrong Item,555.16
1758,47961,244,2025-05-27,2,Damaged,1717.93
1759,47967,22,2024-07-28,2,Damaged,2252.96
1760,48000,219,2025-02-23,1,Defective,6242.04
1761,48022,430,2024-05-19,1,Customer Changed Mind,5965.68
1762,48070,80,2024-04-25,2,Wrong Item,1779.38
1763,48073,296,2023-06-06,1,Defective,6187.3
1764,48079,254,2024-09-12,1,Late Delivery,1485.43
1765,48085,264,2024-09-16,2,Late Delivery,8309.03
1766,48093,135,2025-04-12,2,Damaged,7842.83
1767,48118,201,2023-07-21,1,Damaged,612.32
1768,48121,414,2026-07-01,1,Size Issue,3572.48
1769,48159,291,2026-05-18,2,Size Issue,7208.08
1770,48194,61,2024-05-28,2,Late Delivery,879.52
1771,48225,117,2023-11-04,2,Late Delivery,3042.54
1772,48263,133,2026-02-09,1,Size Issue,9587.74
1773,48277,11,2026-07-11,1,Damaged,1777.32
1774,48279,100,2025-08-20,1,Size Issue,4618.77
1775,48285,196,2024-09-28,1,Customer Changed Mind,11668.59
1776,48388,129,2024-11-29,1,Damaged,3096.34
1777,48400,128,2025-04-10,2,Wrong Item,8093.45
1778,48491,345,2026-03-11,2,Wrong Item,7935.96
1779,48537,368,2026-07-12,1,Customer Changed Mind,7970.14
1780,48541,281,2023-06-13,2,Customer Changed Mind,4246.75
1781,48550,170,2026-07-31,1,Damaged,6796.86
1782,48552,437,2024-05-11,1,Customer Changed Mind,860.36
1783,48561,170,2023-04-30,2,Late Delivery,6548.65
1784,48615,438,2023-11-06,1,Customer Changed Mind,5707.04
1785,48617,283,2023-04-29,1,Damaged,2577.66
1786,48648,368,2023-02-14,2,Customer Changed Mind,4252.19
1787,48666,274,2025-12-07,1,Size Issue,3004.06
1788,48679,186,2024-06-25,2,Size Issue,8260.78
1789,48695,84,2023-05-24,2,Wrong Item,7519.13
1790,48711,37,2025-11-23,2,Size Issue,4291.78
1791,48777,20,2024-09-25,1,Size Issue,8352.94
1792,48783,168,2025-05-03,1,Late Delivery,1018.25
1793,48828,222,2025-08-27,1,Size Issue,9031.33
1794,48864,103,2024-09-01,1,Wrong Item,5792.08
1795,48881,478,2023-12-23,2,Customer Changed Mind,6612.41
1796,48886,387,2025-08-25,1,Defective,11383.31
1797,48941,491,2024-04-18,1,Size Issue,5701.28
1798,48990,300,2023-06-13,1,Size Issue,3566.69
1799,49002,493,2026-04-06,2,Customer Changed Mind,6548.66
1800,49025,444,2024-05-30,1,Customer Changed Mind,6204.28
1801,49075,289,2026-04-25,1,Wrong Item,9866.02
1802,49111,329,2026-07-21,2,Wrong Item,6585.32
1803,49162,475,2026-03-30,1,Late Delivery,8962.43
1804,49189,45,2023-04-23,2,Wrong Item,5559.16
1805,49192,359,2025-01-22,2,Defective,11136.7
1806,49197,331,2025-04-17,2,Size Issue,8182.55
1807,49201,415,2024-04-28,2,Customer Changed Mind,10535.08
1808,49221,220,2025-09-02,1,Wrong Item,1501.49
1809,49233,440,2024-04-14,1,Size Issue,10198.05
1810,49237,169,2023-07-19,2,Wrong Item,1323.44
1811,49250,98,2024-01-04,2,Customer Changed Mind,5692.52
1812,49268,314,2023-04-14,2,Size Issue,2343.43
1813,49275,100,2026-03-26,2,Late Delivery,10758.09
1814,49323,475,2023-01-19,1,Damaged,9539.37
1815,49343,173,2024-02-21,1,Late Delivery,5159.95
1816,49355,113,2025-09-02,1,Late Delivery,11430.36
1817,49382,490,2025-09-05,1,Late Delivery,6382.14
1818,49411,144,2025-02-23,2,Damaged,4045.21
1819,49464,189,2023-06-06,2,Defective,10008.0
1820,49570,458,2024-01-04,2,Late Delivery,2000.48
1821,49575,429,2024-12-01,1,Size Issue,513.02
1822,49576,85,2024-07-16,2,Customer Changed Mind,4622.09
1823,49596,459,2026-05-28,2,Damaged,6534.5
1824,49641,337,2025-02-02,2,Customer Changed Mind,5138.36
1825,49697,452,2026-04-06,2,Size Issue,2088.15
1826,49790,466,2023-12-20,1,Damaged,11396.1
1827,49793,239,2025-01-17,1,Size Issue,4484.03
1828,49835,342,2025-11-20,1,Damaged,4644.35
1829,49868,375,2024-06-08,2,Size Issue,6115.8
1830,49871,417,2025-07-18,2,Customer Changed Mind,4661.98
1831,49916,328,2025-02-10,1,Size Issue,9120.88
1832,49979,176,2023-02-13,2,Wrong Item,11424.49
1833,49985,286,2024-05-20,2,Late Delivery,4579.04
1834,50090,161,2024-04-02,1,Wrong Item,7749.73
1835,50138,280,2026-08-31,2,Wrong Item,7165.27
1836,50153,400,2024-06-05,2,Size Issue,11458.47
1837,50162,8,2025-04-01,2,Size Issue,1019.08
1838,50164,287,2026-08-21,1,Wrong Item,707.19
1839,50201,235,2023-10-16,2,Customer Changed Mind,5492.26
1840,50206,91,2025-07-12,1,Customer Changed Mind,3932.51
1841,50242,346,2026-06-15,2,Wrong Item,8436.81
1842,50332,195,2024-05-18,2,Defective,3946.46
1843,50401,315,2023-05-01,1,Late Delivery,5610.44
1844,50411,64,2023-10-19,2,Damaged,458.91
1845,50421,144,2024-03-01,2,Size Issue,9418.59
1846,50554,324,2026-06-26,2,Defective,4713.46
1847,50584,354,2024-02-10,1,Size Issue,7361.46
1848,50651,293,2026-08-21,2,Defective,2936.03
1849,50723,76,2024-05-13,2,Wrong Item,1345.45
1850,50737,423,2024-07-14,2,Late Delivery,8081.79
1851,50750,206,2023-07-26,2,Customer Changed Mind,2428.27
1852,50755,291,2023-05-01,2,Defective,7806.39
1853,50917,149,2024-01-30,1,Defective,11353.34
1854,50919,425,2025-05-20,2,Late Delivery,11378.65
1855,50921,440,2024-05-15,1,Late Delivery,2340.12
1856,50991,347,2024-04-14,1,Customer Changed Mind,8481.49
1857,51003,97,2023-08-23,2,Size Issue,6517.15
1858,51074,443,2024-07-18,1,Late Delivery,8425.56
1859,51102,209,2026-08-30,1,Customer Changed Mind,8097.32
1860,51120,69,2023-03-10,2,Size Issue,7374.19
1861,51179,92,2023-02-25,1,Defective,8964.0
1862,51191,74,2024-08-15,2,Customer Changed Mind,9448.72
1863,51216,200,2023-05-28,2,Late Delivery,7962.54
1864,51221,480,2024-07-01,2,Wrong Item,5637.84
1865,51247,331,2024-04-14,2,Damaged,5765.92
1866,51250,200,2023-10-09,1,Damaged,4426.66
1867,51257,445,2023-07-25,2,Customer Changed Mind,10115.46
1868,51272,492,2024-06-08,2,Customer Changed Mind,9053.53
1869,51284,378,2026-02-01,1,Customer Changed Mind,11516.06
1870,51322,134,2024-01-16,2,Damaged,3842.72
1871,51353,124,2025-08-11,1,Size Issue,6291.16
1872,51380,78,2023-11-17,1,Defective,7624.11
1873,51432,228,2026-04-27,1,Defective,11913.94
1874,51458,1,2024-02-14,2,Defective,10044.38
1875,51492,37,2026-01-01,2,Customer Changed Mind,2491.64
1876,51493,389,2025-10-30,1,Defective,10352.24
1877,51512,179,2024-10-24,2,Late Delivery,11746.7
1878,51533,453,2024-03-05,1,Damaged,2756.77
1879,51551,11,2024-05-29,1,Defective,8352.13
1880,51573,242,2025-11-09,2,Damaged,3199.72
1881,51602,439,2023-08-27,1,Defective,1591.6
1882,51686,280,2025-04-22,1,Late Delivery,10634.5
1883,51687,154,2023-08-27,2,Defective,7630.36
1884,51742,82,2023-10-23,2,Damaged,11699.04
1885,51750,406,2025-08-05,2,Late Delivery,4735.79
1886,51862,18,2023-10-19,2,Customer Changed Mind,9313.24
1887,51880,225,2025-04-14,1,Customer Changed Mind,4685.88
1888,51892,211,2026-07-26,2,Wrong Item,4087.16
1889,51904,492,2023-04-07,2,Late Delivery,11982.37
1890,51937,149,2025-09-05,2,Damaged,10305.2
1891,51980,162,2023-05-01,1,Wrong Item,1307.63
1892,52024,451,2023-10-11,1,Late Delivery,9548.11
1893,52029,67,2025-01-06,1,Damaged,10060.98
1894,52043,147,2026-01-31,1,Late Delivery,11128.77
1895,52046,230,2023-02-18,2,Damaged,3267.59
1896,52070,454,2023-12-06,2,Wrong Item,3750.71
1897,52077,84,2023-09-30,2,Defective,3477.97
1898,52172,177,2025-04-21,1,Damaged,4039.32
1899,52176,370,2025-10-26,1,Damaged,10520.71
1900,52190,495,2025-03-12,2,Wrong Item,11461.1
1901,52208,15,2024-04-14,1,Wrong Item,11502.01
1902,52232,275,2023-03-10,1,Size Issue,10278.83
1903,52235,250,2025-04-19,1,Wrong Item,6774.09
1904,52244,468,2024-01-12,1,Defective,8939.61
1905,52271,375,2025-10-23,2,Size Issue,8327.48
1906,52318,121,2026-04-12,2,Defective,7660.65
1907,52324,20,2023-10-21,1,Size Issue,4342.97
1908,52327,271,2026-09-01,2,Late Delivery,709.76
1909,52339,368,2024-01-08,2,Size Issue,10272.55
1910,52341,370,2025-11-01,2,Size Issue,3246.78
1911,52360,147,2026-01-24,2,Customer Changed Mind,1242.22
1912,52370,488,2024-05-18,1,Damaged,3646.67
1913,52385,335,2025-11-28,1,Damaged,11360.54
1914,52472,374,2025-09-03,1,Late Delivery,5648.61
1915,52479,80,2025-12-20,2,Customer Changed Mind,10990.19
1916,52496,245,2026-05-31,2,Damaged,8634.43
1917,52514,378,2024-07-01,2,Wrong Item,3957.38
1918,52553,42,2026-03-02,1,Damaged,9402.99
1919,52573,23,2025-10-17,2,Customer Changed Mind,11100.68
1920,52602,206,2026-04-13,1,Late Delivery,8648.25
1921,52670,76,2026-01-23,2,Damaged,7511.06
1922,52686,474,2023-02-06,1,Wrong Item,1235.87
1923,52701,416,2024-07-02,2,Wrong Item,7571.47
1924,52704,210,2024-05-04,1,Wrong Item,3289.06
1925,52746,278,2023-08-27,1,Customer Changed Mind,1948.76
1926,52750,142,2026-06-20,1,Defective,1684.5
1927,52768,439,2023-01-23,2,Size Issue,10498.63
1928,52786,325,2024-12-21,1,Late Delivery,11367.44
1929,52819,367,2023-09-07,1,Wrong Item,10814.5
1930,52834,327,2025-07-22,1,Damaged,9372.79
1931,52859,180,2023-12-03,2,Wrong Item,2262.96
1932,52871,165,2025-08-15,1,Damaged,5607.53
1933,52888,344,2024-11-04,2,Defective,8109.12
1934,52902,306,2023-12-10,2,Late Delivery,5893.21
1935,52913,293,2026-07-21,2,Defective,11058.89
1936,52921,344,2025-07-13,2,Defective,3061.85
1937,52961,287,2026-08-22,2,Wrong Item,5594.96
1938,52967,227,2024-07-19,2,Late Delivery,2459.39
1939,52969,241,2025-10-17,2,Wrong Item,6700.38
1940,52999,253,2023-10-16,2,Damaged,11370.25
1941,53005,444,2025-03-06,2,Damaged,9586.61
1942,53030,12,2025-08-13,2,Defective,11473.92
1943,53054,215,2025-04-11,2,Late Delivery,11067.27
1944,53072,435,2025-06-26,2,Size Issue,9976.61
1945,53085,30,2024-09-13,2,Late Delivery,4859.9
1946,53094,219,2023-12-05,2,Customer Changed Mind,708.45
1947,53102,32,2026-06-11,1,Damaged,5942.72
1948,53105,212,2024-11-19,1,Damaged,7517.92
1949,53198,186,2025-09-06,1,Customer Changed Mind,4323.14
1950,53231,447,2023-02-20,2,Late Delivery,9979.8
1951,53305,18,2024-11-04,1,Customer Changed Mind,7652.6
1952,53332,186,2025-06-26,1,Wrong Item,1519.4
1953,53365,462,2024-01-17,1,Customer Changed Mind,2818.99
1954,53371,297,2024-05-07,2,Defective,2429.15
1955,53423,36,2023-12-23,1,Customer Changed Mind,2514.63
1956,53428,242,2025-12-25,1,Defective,9164.21
1957,53449,324,2024-03-03,2,Late Delivery,11767.95
1958,53483,482,2024-02-28,1,Late Delivery,2960.63
1959,53487,403,2026-08-18,1,Size Issue,10220.18
1960,53525,313,2023-04-29,2,Late Delivery,10373.84
1961,53546,408,2023-09-20,1,Late Delivery,10142.65
1962,53561,194,2025-08-10,1,Late Delivery,7709.32
1963,53590,257,2026-03-03,2,Defective,5113.2
1964,53606,285,2025-11-09,1,Wrong Item,6877.07
1965,53642,210,2023-07-17,2,Damaged,5968.81
1966,53655,196,2024-01-27,1,Defective,1544.36
1967,53658,175,2025-06-13,2,Defective,9288.42
1968,53664,461,2025-09-04,1,Late Delivery,4013.81
1969,53699,496,2023-12-15,1,Defective,4193.53
1970,53836,34,2025-02-17,2,Damaged,6495.38
1971,53864,90,2023-03-28,1,Damaged,5693.8
1972,53876,310,2024-01-17,2,Size Issue,7389.01
1973,53882,469,2023-06-01,2,Wrong Item,4465.38
1974,53884,113,2024-04-28,1,Late Delivery,9435.57
1975,53911,65,2025-06-10,1,Damaged,4156.06
1976,53929,273,2023-12-14,1,Wrong Item,8944.74
1977,53957,202,2023-04-01,2,Damaged,6208.22
1978,53967,99,2024-07-13,2,Size Issue,2437.25
1979,53970,411,2026-06-17,1,Defective,7963.2
1980,53977,284,2024-10-09,1,Size Issue,10665.82
1981,53999,491,2024-03-22,1,Size Issue,10091.83
1982,54087,248,2025-07-17,1,Customer Changed Mind,10274.85
1983,54132,215,2023-04-14,2,Wrong Item,10316.37
1984,54159,397,2023-09-12,1,Defective,5047.57
1985,54168,213,2023-11-14,1,Defective,752.63
1986,54179,294,2023-09-13,1,Damaged,11345.89
1987,54200,298,2025-03-23,1,Customer Changed Mind,10425.19
1988,54238,130,2024-09-13,2,Wrong Item,3627.87
1989,54254,419,2025-05-02,2,Defective,2335.47
1990,54306,375,2025-03-03,1,Customer Changed Mind,5723.52
1991,54310,87,2023-03-24,1,Wrong Item,10971.05
1992,54365,426,2024-10-09,2,Defective,9871.34
